Location,Region,District,Street,Price,Price_sqm,Views,Area,Rooms,Floor,Storeys,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Error,Listing_type,Property_type,Floors,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Center, Charents St",Yerevan, Center, Charents St,300000,1765,1799.0,170.0,4,7,10,3,Monolit,3.0,Newly repaired,18.02.2021,17.08.2021,08.05.2022,40.1802308,44.5274217,"22, Չարենցի փողոց, Կենտրոն, Երևան, 0025, Հայաստան","Heating,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Sunny",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Charents+St/Center/Yerevan/107455,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Center, Amiryan St",Yerevan, Center, Amiryan St,240000,2286,617.0,105.0,3,3,3,2,Stone,3.2,Newly repaired,27.11.2021,27.11.2021,08.05.2022,40.1820816,44.5064076,"22, Ամիրյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Fireplace,Eurowindows,Grating,Irondoor,Openbalcony,Tile,Laminateflooring,Heatedfloor,Securitysystem,Sunny,Bilateral,Roadside,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-sale/Amiryan+St/Center/Yerevan/116775,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
"Yerevan, Arabkir, Sundukyan St",Yerevan, Arabkir, Sundukyan St,120000,1304,713.0,92.0,4,2,12,1,Panel,2.8,Good,26.11.2021,26.11.2021,08.05.2022,40.2009542,44.5024438,"23, Սունդուկյան փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Bilateral,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/116769,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, Hin yerevantsi St",Yerevan, Center, Hin yerevantsi St,177000,2603,586.0,68.0,3,5,13,1,Panel,2.8,Newly repaired,26.11.2021,26.11.2021,08.05.2022,40.1841859,44.5127982,"47a, Հին Երևանցու փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Openbalcony,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Hin+yerevantsi+St/Center/Yerevan/116768,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Achapnyak, 16 District",Yerevan, Achapnyak, 16 District,49000,563,813.0,87.0,4,15,16,1,Panel,2.8,Newly repaired,26.11.2021,26.11.2021,08.05.2022,40.1978167,44.4923835,"19, Կիևյան փողոց, Արաբկիր, Երևան, 0033, Հայաստան","Heating,Internet,Hotwater,Electricity,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/116766,0,0,for sale,apartment,,myrealty.am,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Komitas Ave",Yerevan, Arabkir, Komitas Ave,250000,1000,585.0,250.0,6,4,5,2,Stone,3.2,Newly repaired,26.11.2021,26.11.2021,08.05.2022,40.2030205,44.4981788,"11, Կոմիտասի պողոտա, Արաբկիր, Երևան, 0012, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Loggia,Openbalcony,Balcony,Storageroom,Attic,Basement,Tile,Parquet,Sunny,View,Roadside,Closetothebusstation,Playground,Park",https://myrealty.am/en/6-bedroom/apartment-for-sale-in-new-construction/Komitas+Ave/Arabkir/Yerevan/116757,0,0,for sale,apartment,,bars.am,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"Yerevan, Center, Saryan St",Yerevan, Center, Saryan St,80000,2000,933.0,40.0,1,4,9,1,Panel,3.0,Newly repaired,26.11.2021,26.11.2021,08.05.2022,40.1870445,44.509695,"1a, Սարյանի փողոց, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Irondoor,Elevator",https://myrealty.am/en/1-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/116750,0,0,for sale,apartment,,bars.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Shengavit, Mantashyan St.",Yerevan, Shengavit, Mantashyan St.,75000,833,512.0,90.0,3,4,5,1,Stone,2.8,Newly repaired,26.11.2021,26.11.2021,08.05.2022,40.1487366,44.4924432,"4, Մանթաշյանի փողոց, Վերին Շենգավիթ, Շենգավիթ, Երևան, 0006, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Balcony,Openbalcony,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale/Mantashyan+St./Shengavit/Yerevan/116748,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Amiryan St",Yerevan, Center, Amiryan St,197000,2031,595.0,97.0,3,4,4,1,Stone,3.2,Good,25.11.2021,25.11.2021,08.05.2022,40.179969,44.5094478,"8, Ամիրյան փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Gas,Hotwater,Air-conditioner,Electricity,water24/7","Irondoor,Bilateral,Parking,Roadside,Closetothebusstation,Sunny,Laminateflooring,Tile,Eurowindows,Storageroom",https://myrealty.am/en/3-bedroom/apartment-for-sale/Amiryan+St/Center/Yerevan/116765,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
"Yerevan, Center, Proshyan St",Yerevan, Center, Proshyan St,460000,2659,613.0,173.0,5,5,6,2,Monolit,3.0,Newly repaired,24.11.2021,24.11.2021,08.05.2022,40.1909104,44.5038621,"2, Պռոշյան փողոց, Կենտրոն, Երևան, 0019, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Securitysystem,Elevator",https://myrealty.am/en/5-bedroom/apartment-for-sale-in-new-construction/Proshyan+St/Center/Yerevan/116699,0,0,for sale,apartment,,bars.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Yerevan, Achapnyak, Leningradyan St",Yerevan, Achapnyak, Leningradyan St,63000,1050,619.0,60.0,2,4,4,1,Monolit,2.8,Newly repaired,24.11.2021,24.11.2021,08.05.2022,40.1912196,44.4748278,"24, Լենինգրադյան փողոց, Աջափնյակ, Երևան, 0038, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Heater,Irondoor,Balcony,Tile,Heatedfloor,Sunny,View,Roadside,Closetothebusstation,Playground",https://myrealty.am/en/2-bedroom/apartment-for-sale/Leningradyan+St/Achapnyak/Yerevan/116772,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Center, Sayat-Nova Ave",Yerevan, Center, Sayat-Nova Ave,130000,1912,640.0,68.0,2,2,4,1,Stone,3.0,Newly repaired,24.11.2021,24.11.2021,08.05.2022,40.1783803,44.5255696,"35, Սայաթ-Նովայի պողոտա, Կենտրոն, Երևան, 0025, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating",Balcony,https://myrealty.am/en/2-bedroom/apartment-for-sale/Sayat-Nova+Ave/Center/Yerevan/116690,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Keri St",Yerevan, Arabkir, Keri St,195000,1931,673.0,101.0,3,7,18,1,Monolit,3.0,Newly repaired,24.11.2021,19.01.2022,08.05.2022,40.1996477,44.4866782,"35, Քեռու փողոց, Արաբկիր, Երևան, 0028, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Keri+St/Arabkir/Yerevan/116754,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Avan, Acharyan St",Yerevan, Avan, Acharyan St,47000,1146,1096.0,41.0,2,4,5,1,Stone,3.0,Newly repaired,24.11.2021,24.11.2021,08.05.2022,40.2269129,44.5588467,"Ավան, Երևան, 0040, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Balcony,Tile",https://myrealty.am/en/2-bedroom/apartment-for-sale/Acharyan+St/Avan/Yerevan/116729,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Yerevan, Center, Leo St",Yerevan, Center, Leo St,70000,1667,825.0,42.0,2,2,5,1,Stone,2.8,Newly repaired,24.11.2021,24.11.2021,08.05.2022,40.1801763,44.5035756,"5, Լեոյի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","View,Sunny,Openbalcony,Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-sale/Leo+St/Center/Yerevan/116686,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Center, NarDos St",Yerevan, Center, NarDos St,46000,1353,883.0,34.0,2,1,2,1,Stone,2.8,Good,24.11.2021,24.11.2021,08.05.2022,40.1660128,44.5177535,"36/2, Նար–Դոսի փողոց, Կենտրոն, Երևան, 0018, Հայաստան","Heating,Gas,Hotwater,Electricity,water24/7,Water","Furniture,Equipment",https://myrealty.am/en/2-bedroom/apartment-for-sale/NarDos+St/Center/Yerevan/116683,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Davtashen, Davtashen 2 district",Yerevan, Davtashen, Davtashen 2 district,70000,921,632.0,76.0,3,6,9,1,Panel,2.8,Good,24.11.2021,24.11.2021,08.05.2022,40.2254881,44.4946577,"Архив ЗАГСА РА., 16/3, Դավթաշենի 2-րդ զանգված, Դավթաշենի 2-րդ թաղամաս, Դավթաշեն, Երևան, 0054, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Openbalcony",https://myrealty.am/en/3-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/116679,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Shengavit, Garegin Nzhdeh Ave",Yerevan, Shengavit, Garegin Nzhdeh Ave,105000,955,534.0,110.0,5,3,4,1,Stone,3.0,Good,24.11.2021,24.11.2021,08.05.2022,40.151399,44.4908631,"16, Գարեգին Նժդեհի փողոց, Վերին Շենգավիթ, Շենգավիթ, Երևան, 0006, Հայաստան","water24/7,Electricity,Hotwater,Gas,Heating,Water","Sunny,Balcony",https://myrealty.am/en/5-bedroom/apartment-for-sale/Garegin+Nzhdeh+Ave/Shengavit/Yerevan/116677,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Achapnyak, Shiraz St",Yerevan, Achapnyak, Shiraz St,70000,1077,638.0,65.0,3,4,5,1,Stone,2.8,Newly repaired,23.11.2021,23.11.2021,08.05.2022,40.2074374,44.4638249,"44, Հովհաննես Շիրազի փողոց, Աջափնյակ, Երևան, 0088, Հայաստան","Heating,Internet,Hotwater,Electricity,Centralheating,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,Closetothebusstation",https://myrealty.am/en/3-bedroom/apartment-for-sale/Shiraz+St/Achapnyak/Yerevan/116660,0,0,for sale,apartment,,bars.am,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"Yerevan, Arabkir, Kievyan St",Yerevan, Arabkir, Kievyan St,85000,1250,729.0,68.0,3,2,4,1,Stone,3.2,Good,23.11.2021,23.11.2021,08.05.2022,40.194556,44.4879995,"12, Կիևյան փողոց, Արաբկիր, Երևան, 0028, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Garage,Balcony",https://myrealty.am/en/3-bedroom/apartment-for-sale/Kievyan+St/Arabkir/Yerevan/116657,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Nor Norq, Moldovakan St",Yerevan, Nor Norq, Moldovakan St,40000,909,1721.0,44.0,2,17,18,1,Panel,2.8,Good,23.11.2021,23.11.2021,08.05.2022,40.206349,44.5703353,"27, Մոլդովական փողոց, Նոր Նորքի 2-րդ զանգված, Նոր Նորք, Երևան, 0112, Հայաստան","Water,water24/7,Electricity,Gas,Heating","Openbalcony,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-sale/Moldovakan+St/Nor+Norq/Yerevan/116644,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Kievyan St",Yerevan, Arabkir, Kievyan St,85000,1250,702.0,68.0,2,2,4,1,Stone,3.2,Good,23.11.2021,23.11.2021,08.05.2022,40.194556,44.4879995,"12, Կիևյան փողոց, Արաբկիր, Երևան, 0028, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Irondoor,Balcony,Parquet,Sunny,Bilateral,Roadside,Closetothebusstation,Parking",https://myrealty.am/en/2-bedroom/apartment-for-sale/Kievyan+St/Arabkir/Yerevan/116658,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"Yerevan, Center, Argishti St",Yerevan, Center, Argishti St,125000,1667,676.0,75.0,3,2,16,1,Stone,3.2,Newly repaired,23.11.2021,23.11.2021,08.05.2022,40.1739456,44.5023327,"Yerevan Ararat Wine Brandy Vodka FactoryԵրեվանի Արարատ Կոնյակի-Գինու-Օղու Կոմբինատ, 9, Արգիշտի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","View,Sunny,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Argishti+St/Center/Yerevan/116630,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Shengavit, Exbayrutyan St",Yerevan, Shengavit, Exbayrutyan St,63000,1050,709.0,60.0,1,1,5,1,Stone,2.6,Good,23.11.2021,23.11.2021,08.05.2022,40.1512003,44.481416,"22, Եղբայրության փողոց, Ներքին Շենգավիթ, Շենգավիթ, Երևան, 0039, Հայաստան","Heating,Water,water24/7,Electricity,Hotwater,Gas","Equipment,Furniture",https://myrealty.am/en/1-bedroom/apartment-for-sale/Exbayrutyan+St/Shengavit/Yerevan/116617,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Saryan St",Yerevan, Center, Saryan St,160000,2623,236.0,61.0,2,3,5,1,Stone,3.0,Good,16.04.2022,16.04.2022,08.05.2022,40.1850499,44.506559,"20, Սարյանի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Eurowindows,Openbalcony,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/120941,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Arabkir 51 St",Yerevan, Arabkir, Arabkir 51 St,104000,1169,297.0,89.0,3,4,11,2,Panel,2.8,Zero condition,16.04.2022,16.04.2022,08.05.2022,40.2017785,44.5199766,"9, Արաբկիր 51 փողոց, Արաբկիր, Երևան, 0037, Հայաստան","Sewerage,Canalization,Water,water24/7,Electricity,Gas","Irondoor,View,Sunny,Eurowindows,Elevator,Openbalcony",https://myrealty.am/en/3-bedroom/apartment-for-sale/Arabkir+51+St/Arabkir/Yerevan/120940,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Center, Vardanants St",Yerevan, Center, Vardanants St,185000,1542,198.0,120.0,5,4,5,1,Stone,2.8,Good,16.04.2022,16.04.2022,08.05.2022,40.1787284,44.5174511,"8, Վարդանանց փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Garage,Storageroom",https://myrealty.am/en/5-bedroom/apartment-for-sale/Vardanants+St/Center/Yerevan/120939,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Yerevan, Malatia-Sebastia, A. Babajanyan St",Yerevan, Malatia-Sebastia, A. Babajanyan St,77000,1027,372.0,75.0,3,7,9,1,Panel,2.8,Newly repaired,16.04.2022,16.04.2022,08.05.2022,40.165787,44.4397018,"Շինանյութ, Առնո Բաբաջանյան փողոց, Բ-4, Մալաթիա-Սեբաստիա, Երևան, 0064, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Eurowindows,Storageroom,Laminateflooring,Sunny,View,Playground,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/A.+Babajanyan+St/Malatia-Sebastia/Yerevan/120938,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
"Yerevan, Davtashen, Davtashen 4 district",Yerevan, Davtashen, Davtashen 4 district,95000,792,246.0,120.0,4,8,9,1,Panel,2.8,Good,16.04.2022,16.04.2022,08.05.2022,40.2254881,44.4946577,"Архив ЗАГСА РА., 16/3, Դավթաշենի 2-րդ զանգված, Դավթաշենի 2-րդ թաղամաս, Դավթաշեն, Երևան, 0054, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Storageroom,Elevator,Balcony,Openbalcony,Furniture",https://myrealty.am/en/4-bedroom/apartment-for-sale/Davtashen+4+district/Davtashen/Yerevan/120937,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Yerevan, Arabkir, Sundukyan St",Yerevan, Arabkir, Sundukyan St,95000,1188,312.0,80.0,3,5,9,1,Panel,2.8,Newly repaired,16.04.2022,16.04.2022,08.05.2022,40.199288,44.4994447,"15/4, Սունդուկյան փողոց, Արաբկիր, Երևան, 0033, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Eurowindows,Basement,Elevator,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/120934,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Qanaqer-Zeytun, Vr. Papazyan St",Yerevan, Qanaqer-Zeytun, Vr. Papazyan St,67000,1457,276.0,46.0,2,3,5,1,Stone,2.8,Good,15.04.2022,15.04.2022,08.05.2022,40.1989706,44.5240551,"27, Վրթանես Փափազյան փողոց, Քանաքեռ-Զեյթուն, Երևան, 0037, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas",Sunny,https://myrealty.am/en/2-bedroom/apartment-for-sale/Vr.+Papazyan+St/Qanaqer-Zeytun/Yerevan/120933,0,0,for sale,apartment,,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Arabkir, Mamikoniants St",Yerevan, Arabkir, Mamikoniants St,77000,1400,333.0,55.0,2,10,11,1,Panel,2.8,Newly repaired,15.04.2022,15.04.2022,08.05.2022,40.2096372,44.5082596,"47, Մամիկոնյանց փողոց, Արաբկիր, Երևան, 0051, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Elevator,Equipment,Furniture",https://myrealty.am/en/2-bedroom/apartment-for-sale/Mamikoniants+St/Arabkir/Yerevan/120929,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Center, Tigran Mets Ave",Yerevan, Center, Tigran Mets Ave,84000,1050,269.0,80.0,3,2,5,1,Stone,2.8,Good,15.04.2022,15.04.2022,08.05.2022,40.1646292,44.5110859,"36e, Տիգրան Մեծի պողոտա 2-րդ նրբանցք, Կենտրոն, Երևան, 0018, Հայաստան","Water,water24/7,Electricity,Air-conditioner,Internet,Hotwater,Gas","Sunny,Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale/Tigran+Mets+Ave/Center/Yerevan/120926,0,0,for sale,apartment,,bars.am,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yerevan, Nor Norq, Mikoyan St",Yerevan, Nor Norq, Mikoyan St,60000,759,460.0,79.0,3,5,5,1,Stone,2.8,Good,15.04.2022,15.04.2022,08.05.2022,40.1820719,44.5714938,"16/2, Արտեմ Միկոյան փողոց, Նոր Նորք, Երևան, 0079, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Closetothebusstation,View,Sunny,Parquet",https://myrealty.am/en/3-bedroom/apartment-for-sale/Mikoyan+St/Nor+Norq/Yerevan/120924,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Yerevan, Arabkir, Hakobyan St",Yerevan, Arabkir, Hakobyan St,127000,1270,348.0,100.0,3,3,3,1,Stone,3.0,Newly repaired,15.04.2022,15.04.2022,08.05.2022,40.2008014,44.4909757,"3, Հակոբ Հակոբյան փողոց, Արաբկիր, Երևան, 0033, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Bilateral,Closetothebusstation,View,Sunny,Laminateflooring,Tile,Eurowindows,Openbalcony",https://myrealty.am/en/3-bedroom/apartment-for-sale/Hakobyan+St/Arabkir/Yerevan/120923,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
